3492000048816278118|9686413|EXITOSO
3492000048808542807|9686413|EXITOSO
3492000048808753933|9686413|EXITOSO
3492000048808661342|9686413|EXITOSO
3492000048815425808|9686413|EXITOSO
3492000048815425115|9686413|EXITOSO
3492000048815307471|9686413|EXITOSO
3492000048808540777|9686413|EXITOSO
3492000048816277630|9686413|EXITOSO
3492000048815602870|9686413|EXITOSO
3492000048815422025|9686413|EXITOSO
3492000048815370301|9686413|EXITOSO
3492000048808539346|9686413|EXITOSO
3492000048815422549|9686413|EXITOSO
3492000048815603876|9686413|EXITOSO
3492000048815425914|9686413|EXITOSO
3492000048808542344|9686413|EXITOSO
3492000048815496959|9686413|EXITOSO
3492000048815422701|9686413|EXITOSO
3492000048808541264|9686413|EXITOSO
3492000048815605757|9686413|EXITOSO
3492000048816277181|9686413|EXITOSO
3492000048815308809|9686413|EXITOSO
3492000048815563578|9686413|EXITOSO
3492000048817216388|9686413|EXITOSO
3492000048815560570|9686413|EXITOSO
3492000048815424220|9686413|EXITOSO
3492000048815426167|9686413|EXITOSO
3492000048816279455|9686413|EXITOSO
3492000048815307633|9686413|EXITOSO
3492000048815423956|9686413|EXITOSO
3492000048815496831|9686413|EXITOSO
3492000048815521808|9686413|EXITOSO
3492000048809159219|9686413|EXITOSO
3492000048808540328|9686413|EXITOSO
3492000048808660549|9686413|EXITOSO
3492000048816279889|9686413|EXITOSO
3492000048808659900|9686413|EXITOSO
3492000048814547491|9686413|EXITOSO
3492000048815367471|9686413|EXITOSO
3492000048815425706|9686413|EXITOSO
3492000048815522616|9686413|EXITOSO
3492000048815370407|9686413|EXITOSO
3492000048815422717|9686413|EXITOSO
3492000048815563065|9686413|EXITOSO
3492000048815422983|9686413|EXITOSO
3492000048815604105|9686413|EXITOSO
3492000048809159552|9686413|EXITOSO
3492000048815424090|9686413|EXITOSO
3492000048808659283|9686413|EXITOSO
3492000048815602451|9686413|EXITOSO
3492000048815881477|9686413|EXITOSO
3492000048815603372|9686413|EXITOSO
3492000048815604860|9686413|EXITOSO
3492000048815424001|9686413|EXITOSO
3492000048808754756|9686413|EXITOSO
3492000048815425099|9686413|EXITOSO
3492000048815495348|9686413|EXITOSO
3492000048809270307|9686413|EXITOSO
3492000048815522575|9686413|EXITOSO
3492000048815523055|9686413|EXITOSO
3492000048816277931|9686413|EXITOSO
3492000048815604822|9686413|EXITOSO
3492000048815308027|9686413|EXITOSO
3492000048815425236|9686413|EXITOSO
3492000048815521588|9686413|EXITOSO
3492000048815423899|9686413|EXITOSO
3492000048815522759|9686413|EXITOSO
3492000048816216294|9686413|EXITOSO
3492000048815881775|9686413|EXITOSO
3492000048809269541|9686413|EXITOSO
3492000048808754037|9686413|EXITOSO
3492000048808541802|9686413|EXITOSO
3492000048815423177|9686413|EXITOSO
3492000048815495810|9686413|EXITOSO
3492000048815422912|9686413|EXITOSO
3492000048808541282|9686413|EXITOSO
3492000048815425437|9686413|EXITOSO
3492000048815495282|9686413|EXITOSO
3492000048815309343|9686413|EXITOSO
3492000048815424261|9686413|EXITOSO
3492000048815605931|9686413|EXITOSO
3492000048815563415|9686413|EXITOSO
3492000048815423287|9686413|EXITOSO
3492000048815523185|9686413|EXITOSO
3492000048809270595|9686413|EXITOSO
3492000048815368102|9686413|EXITOSO
3492000048809160506|9686413|EXITOSO
3492000048808508134|9686413|EXITOSO
3492000048815523251|9686413|EXITOSO
3492000048815561057|9686413|EXITOSO
3492000048814094248|9686413|EXITOSO
3492000048815522691|9686413|EXITOSO
3492000048815563081|9686413|EXITOSO
3492000048815425650|9686413|EXITOSO
3492000048815308637|9686413|EXITOSO
3492000048815521567|9686413|EXITOSO
3492000048815496918|9686413|EXITOSO
3492000048815425499|9686413|EXITOSO
3492000048808659014|9686413|EXITOSO
3492000048815603837|9686413|EXITOSO
3492000048815521689|9686413|EXITOSO
3492000048815523492|9686413|EXITOSO
3492000048815369725|9686413|EXITOSO
3492000048815425986|9686413|EXITOSO
3492000048808538820|9686413|EXITOSO
3492000048815521627|9686413|EXITOSO
3492000048815523334|9686413|EXITOSO
3492000048816276559|9686413|EXITOSO
3492000048815367777|9686413|EXITOSO
3492000048815426121|9686413|EXITOSO
3492000048815520822|9686413|EXITOSO
3492000048815423196|9686413|EXITOSO
3492000048809269390|9686413|EXITOSO
3492000048815523099|9686413|EXITOSO
3492000048809270275|9686413|EXITOSO
3492000048815523597|9686413|EXITOSO
3492000048813103079|9686413|EXITOSO
3492000048815426059|9686413|EXITOSO
3492000048815522483|9686413|EXITOSO
3492000048815422737|9686413|EXITOSO
3492000048815881902|9686413|EXITOSO
3492000048808659858|9686413|EXITOSO
3492000048808539609|9686413|EXITOSO
3492000048813172059|9686413|EXITOSO
3492000048809269920|9686413|EXITOSO
3492000048813172320|9686413|EXITOSO
3492000048815366680|9686413|EXITOSO
3492000048801874222|9686413|EXITOSO
3492000048815310312|9686413|EXITOSO
3492000048815425453|9686413|EXITOSO
3492000048816280734|9686413|EXITOSO
3492000048809270040|9686413|EXITOSO
3492000048815366384|9686413|EXITOSO
3492000048815605850|9686413|EXITOSO
