3492000048816627292|80011|EXITOSO
3492000048816627311|71006|EXITOSO
3492000048816627330|70006|EXITOSO
3492000048816627349|70310|EXITOSO
3492000048816627676|70904|EXITOSO
3492000048816627695|70972|EXITOSO
3492000048816627739|70910|EXITOSO
3492000048816627766|70908|EXITOSO
3492000048816627930|71261|EXITOSO
3492000048816627979|71256|EXITOSO
3492000048816628519|70335|EXITOSO
3492000048816628538|71005|EXITOSO
3492000048816628561|70915|EXITOSO
3492000048817887207|70971|EXITOSO
3492000048817887242|70240|EXITOSO
3492000048817887265|70909|EXITOSO
3492000048817887284|70328|EXITOSO
3492000048817887622|71222|EXITOSO
3492000048816626845|75006|EXITOSO
3492000048816627429|75086|EXITOSO
3492000048816627557|75111|EXITOSO
3492000048816627614|75026|EXITOSO
3492000048816627846|75042|EXITOSO
3492000048816627865|75056|EXITOSO
3492000048816627905|75088|EXITOSO
3492000048816628416|75064|EXITOSO
