3492000048814353258|612802304564998594|EXITOSO
3492000048813307091|612802304624240386|EXITOSO
3492000048813539839|612802304624240453|EXITOSO
3492000048815873374|612802304624240453|EXITOSO
3492000048811964357|612802304624240423|EXITOSO
3492000048817190396|612802304624240423|EXITOSO
3492000048817179455|612802304624240465|EXITOSO
3492000048817194217|612802304624240465|EXITOSO
3492000048798232315|612802304624240362|EXITOSO
3492000048798232355|612802304624240362|EXITOSO
3492000048800022885|612802304624240362|EXITOSO
3492000048813836668|612802304624240362|EXITOSO
3492000048813837120|612802304624240362|EXITOSO
3492000048813992694|612802304624240362|EXITOSO
3492000048813993129|612802304624240362|EXITOSO
3492000048813993951|612802304624240362|EXITOSO
3492000048813994194|612802304624240362|EXITOSO
3492000048813994379|612802304624240362|EXITOSO
3492000048813994700|612802304624240362|EXITOSO
3492000048815670545|612802304624240362|EXITOSO
3492000048811778463|612802304614727499|EXITOSO
3492000048813879031|612802304624240392|EXITOSO
3492000048806812909|612802304624240410|EXITOSO
3364551064716091417|612802304624240386|EXITOSO
3492000048817104284|612802304624240410|EXITOSO
3492000048812600756|612802304624240386|EXITOSO
3492000048817059921|612802304624240410|EXITOSO
1974723527736149649|612802304624240392|EXITOSO
1974723527736149527|612802304624240392|EXITOSO
3364551064716960995|612802304624240507|EXITOSO
3364551064723006001|612802304624240507|EXITOSO
3364551064723006286|612802304624240507|EXITOSO
3492000048809422007|612802304624240507|EXITOSO
1974723527736150986|612802304624240404|EXITOSO
1974723527736162643|612802304624240453|EXITOSO
1974723527736150672|612802304624240453|EXITOSO
3492000048803868509|612802304624240386|EXITOSO
3492000048803869330|612802304624240386|EXITOSO
3492000048810707981|612802304624240386|EXITOSO
3492000048816041771|612802304624240386|EXITOSO
3492000048816041790|612802304624240386|EXITOSO
3492000048816530811|612802304624240386|EXITOSO
3492000048816147973|612802304624240513|EXITOSO
3492000048805412398|612802304624240423|EXITOSO
3492000048812634371|612802304624240386|EXITOSO
3492000048814126856|612802304624240471|EXITOSO
3492000048813827403|612802304624240513|EXITOSO
3492000048817289133|612802304624240513|EXITOSO
3492000048801809148|3364551064701907190|EXITOSO
3492000048801809175|3364551064701907190|EXITOSO
3492000048808297860|3364551064701907190|EXITOSO
3492000048814928513|3364551064701907190|EXITOSO
3492000048814929989|3364551064701907190|EXITOSO
3492000048815724729|3364551064701907190|EXITOSO
3492000048814930367|3364551064701907190|EXITOSO
3492000048806254437|3364551064701907190|EXITOSO
3492000048806254670|3364551064701907190|EXITOSO
3492000048816195739|3364551064701907190|EXITOSO
3492000048816159197|3364551064701907190|EXITOSO
3492000048816159660|3364551064701907190|EXITOSO
3492000048816517818|3364551064701907190|EXITOSO
3492000048816159839|3364551064701907190|EXITOSO
3492000048816160320|3364551064701907190|EXITOSO
3492000048816160348|3364551064701907190|EXITOSO
3492000048816160376|3364551064701907190|EXITOSO
3492000048816196520|3364551064701907190|EXITOSO
3492000048816518038|3364551064701907190|EXITOSO
3492000048816196546|3364551064701907190|EXITOSO
3492000048814930528|3364551064701907190|EXITOSO
3492000048816156915|3364551064701907190|EXITOSO
3492000048816157807|3364551064701907190|EXITOSO
3492000048816194992|3364551064701907190|EXITOSO
3492000048814850463|3364551064701907190|EXITOSO
3492000048814850587|3364551064701907190|EXITOSO
3492000048814850639|3364551064701907190|EXITOSO
3492000048814850688|3364551064701907190|EXITOSO
3492000048816195546|3364551064701907190|EXITOSO
3492000048814930754|3364551064701907190|EXITOSO
3492000048816195865|3364551064701907190|EXITOSO
3492000048814930212|3364551064701907190|EXITOSO
3492000048816158073|3364551064701907190|EXITOSO
3492000048816158299|3364551064701907190|EXITOSO
3492000048814928534|3364551064701907190|EXITOSO
3492000048814929678|3364551064701907190|EXITOSO
3492000048814849712|3364551064701907190|EXITOSO
3492000048814929900|3364551064701907190|EXITOSO
3492000048815724781|3364551064701907190|EXITOSO
3492000048816196056|3364551064706915291|EXITOSO
3492000048816196286|3492000048814726176|EXITOSO
3492000048816377164|3492000048814726176|EXITOSO
3492000048801378727|3492000048814726176|EXITOSO
3492000048801378743|3492000048814726176|EXITOSO
3492000048801378866|3492000048814726176|EXITOSO
3492000048801378943|3492000048814726176|EXITOSO
3492000048801379034|3492000048814726176|EXITOSO
3492000048801379140|3492000048814726176|EXITOSO
3492000048801379235|3492000048814726176|EXITOSO
3492000048814310980|3492000048814726176|EXITOSO
3492000048814311448|3492000048814726176|EXITOSO
3492000048814312414|3492000048814726176|EXITOSO
3492000048814312914|3492000048814726176|EXITOSO
3492000048814313099|3492000048814726176|EXITOSO
3492000048814313477|3492000048814726176|EXITOSO
3492000048814490579|3492000048814726176|EXITOSO
3492000048814491213|3492000048814726176|EXITOSO
3492000048814492494|3492000048814726176|EXITOSO
3492000048814636985|3492000048814726176|EXITOSO
3492000048814638369|3492000048814726176|EXITOSO
3492000048814640381|3492000048814726176|EXITOSO
3492000048814679891|3492000048814726176|EXITOSO
3492000048814680572|3492000048814726176|EXITOSO
3492000048815789411|3492000048814726176|EXITOSO
3492000048814311024|3492000048814726176|EXITOSO
3492000048814314057|3492000048814726176|EXITOSO
3492000048814639221|3492000048814726176|EXITOSO
3492000048814639256|3492000048814726176|EXITOSO
3492000048814490386|3492000048814726176|EXITOSO
3492000048814680492|3492000048814726176|EXITOSO
3492000048814640221|3492000048814726176|EXITOSO
3492000048817316843|3492000048814726176|EXITOSO
3492000048814638454|3492000048814726176|EXITOSO
3492000048814491396|3492000048814726176|EXITOSO
3492000048814491470|3492000048814726176|EXITOSO
3492000048814491637|3492000048814726176|EXITOSO
3492000048814637994|3492000048814726176|EXITOSO
3492000048814638127|3492000048814726176|EXITOSO
3492000048814492208|3492000048814726176|EXITOSO
3492000048814679908|3492000048814726176|EXITOSO
3492000048815789222|3492000048814726176|EXITOSO
3492000048814640423|3492000048814726176|EXITOSO
3492000048814313271|3492000048814726176|EXITOSO
3492000048815789141|3492000048814726176|EXITOSO
3492000048814490850|3492000048814726176|EXITOSO
3492000048814637520|3492000048814726176|EXITOSO
3492000048814679335|3492000048814726176|EXITOSO
3492000048814637846|3492000048814726176|EXITOSO
3492000048816194960|3492000048814726176|EXITOSO
3492000048814490991|3492000048814726176|EXITOSO
3492000048814679755|3492000048814726176|EXITOSO
3492000048814636471|3492000048814726176|EXITOSO
3492000048814680046|3492000048814726176|EXITOSO
3492000048814679988|3492000048814726176|EXITOSO
3492000048815789356|3492000048814726176|EXITOSO
3492000048814491111|3492000048814726176|EXITOSO
3492000048814491149|3492000048814726176|EXITOSO
3492000048814311084|3492000048814726176|EXITOSO
3492000048814313875|3492000048814726176|EXITOSO
3492000048814311319|3492000048814726176|EXITOSO
3492000048814639674|3492000048814726176|EXITOSO
3492000048814312065|3492000048814726176|EXITOSO
3492000048814312325|3492000048814726176|EXITOSO
3492000048814312454|3492000048814726176|EXITOSO
3492000048814312705|3492000048814726176|EXITOSO
3492000048814313116|3492000048814726176|EXITOSO
3492000048815789314|3492000048814726176|EXITOSO
3492000048814639817|3492000048814726176|EXITOSO
3492000048814311517|3492000048814726176|EXITOSO
3492000048814313525|3492000048814726176|EXITOSO
3492000048814311855|3492000048814726176|EXITOSO
3492000048811716707|612802304561225334|EXITOSO
3492000048809577784|612802304564998594|EXITOSO
3492000048796823190|612802304593062437|EXITOSO
3492000048796823329|612802304593062437|EXITOSO
3492000048807142874|612802304593062437|EXITOSO
3492000048807265263|612802304593062437|EXITOSO
3492000048812665607|612802304593062437|EXITOSO
3492000048807264470|612802304593062437|EXITOSO
3492000048817108254|612802304593062437|EXITOSO
3492000048807140946|612802304593062437|EXITOSO
3492000048811720724|612802304614727471|EXITOSO
3492000048810121980|612802304624240386|EXITOSO
3492000048815103673|612802304624240386|EXITOSO
3492000048815103824|612802304624240386|EXITOSO
3492000048817225675|612802304624240386|EXITOSO
3492000048815103960|612802304624240386|EXITOSO
3364551064716207638|612802304624240386|EXITOSO
1974723527736162983|612802304624240392|EXITOSO
1974723527736149786|612802304624240392|EXITOSO
3492000048810437574|612802304624240404|EXITOSO
3492000048805158386|612802304624240441|EXITOSO
3492000048806513977|612802304624240453|EXITOSO
3492000048806036909|612802304624240453|EXITOSO
3492000048804222501|612802304624240465|EXITOSO
3492000048817238429|612802304624240465|EXITOSO
