3492000048812250374|OF 1|EXITOSO
3492000048812336064|OF 1|EXITOSO
3492000048812454601|OF 1|EXITOSO
3492000048812523588|OF 1|EXITOSO
3492000048812523936|OF 1|EXITOSO
3492000048812851561|OF 1|EXITOSO
3492000048812851977|OF 1|EXITOSO
3492000048812852371|OF 1|EXITOSO
3492000048812853129|OF 1|EXITOSO
3492000048812857555|OF 1|EXITOSO
3492000048813179623|OF 1|EXITOSO
3492000048813229106|OF 1|EXITOSO
3492000048813229425|OF 1|EXITOSO
3492000048813231943|OF 1|EXITOSO
3492000048813679394|OF 1|EXITOSO
3492000048813682006|OF 1|EXITOSO
3492000048813949228|OF 1|EXITOSO
3492000048813950042|OF 1|EXITOSO
3492000048813952296|OF 1|EXITOSO
3492000048813999707|OF 1|EXITOSO
3492000048814034864|OF 1|EXITOSO
3492000048814097381|OF 1|EXITOSO
3492000048814099403|OF 1|EXITOSO
3492000048814305718|OF 1|EXITOSO
3492000048814306705|OF 1|EXITOSO
3492000048814307286|OF 1|EXITOSO
3492000048814308420|OF 1|EXITOSO
3492000048814308673|OF 1|EXITOSO
3492000048814309793|OF 1|EXITOSO
3492000048814443601|OF 1|EXITOSO
3492000048814444371|OF 1|EXITOSO
3492000048815227067|OF 1|EXITOSO
3492000048815508428|OF 1|EXITOSO
3492000048815508667|OF 1|EXITOSO
3492000048815509408|OF 1|EXITOSO
3492000048815662923|OF 1|EXITOSO
3492000048815666223|OF 1|EXITOSO
3492000048815698561|OF 1|EXITOSO
3492000048815871421|OF 1|EXITOSO
3492000048816075313|OF 1|EXITOSO
3492000048816376992|OF 1|EXITOSO
3492000048816379036|OF 1|EXITOSO
3492000048816642619|OF 1|EXITOSO
3492000048817024626|OF 1|EXITOSO
3492000048817025815|OF 1|EXITOSO
3492000048817026166|OF 1|EXITOSO
3492000048817027870|OF 1|EXITOSO
3492000048817114007|OF 1|EXITOSO
3492000048817147351|OF 1|EXITOSO
3492000048817251416|OF 1|EXITOSO
3492000048817251657|OF 1|EXITOSO
3492000048817252290|OF 1|EXITOSO
3492000048817253277|OF 1|EXITOSO
3492000048817254134|OF 1|EXITOSO
3492000048817255438|OF 1|EXITOSO
3492000048817285940|OF 1|EXITOSO
3492000048817286958|OF 1|EXITOSO
3492000048817288195|OF 1|EXITOSO
3492000048817289770|OF 1|EXITOSO
3492000048817385530|OF 1|EXITOSO
3492000048817386122|OF 1|EXITOSO
3492000048817387088|OF 1|EXITOSO
3492000048817388079|OF 1|EXITOSO
3492000048817561398|OF 1|EXITOSO
3492000048817562654|OF 1|EXITOSO
3492000048817563501|OF 1|EXITOSO
3492000048817564213|OF 1|EXITOSO
3492000048817603337|OF 1|EXITOSO
3492000048817604125|OF 1|EXITOSO
3492000048817604249|OF 1|EXITOSO
3492000048817753802|OF 1|EXITOSO
3492000048817754545|OF 1|EXITOSO
3492000048817755053|OF 1|EXITOSO
3492000048804507613|OF 2|EXITOSO
3492000048804507840|OF 2|EXITOSO
3492000048805360049|OF 2201|EXITOSO
3492000048802081966|OF 601|EXITOSO
3492000048802633415|OF 1|EXITOSO
3492000048802654018|OF 1|EXITOSO
3492000048802654953|OF 1|EXITOSO
3492000048802655719|OF 1|EXITOSO
3492000048802733312|OF 1|EXITOSO
3492000048802734087|OF 1|EXITOSO
3492000048802763956|OF 1|EXITOSO
3492000048803527331|OF 1|EXITOSO
3492000048808028528|OF 1|EXITOSO
3492000048812337306|OF 1|EXITOSO
3492000048812338111|OF 1|EXITOSO
3492000048814925200|OF 1|EXITOSO
3492000048802733557|OF 1|EXITOSO
3492000048802678846|OF 1|EXITOSO
3492000048815937737|OF 1|EXITOSO
3492000048803827564|OF 1|EXITOSO
3492000048803896944|OF 1|EXITOSO
3492000048803897439|OF 1|EXITOSO
3492000048803897995|OF 1|EXITOSO
3492000048803898717|OF 1|EXITOSO
3492000048803899283|OF 1|EXITOSO
3492000048803906560|OF 1|EXITOSO
3492000048802294458|OF 1|EXITOSO
3492000048813486437|OF 1|EXITOSO
3492000048796151151|OF 1|EXITOSO
3492000048801483453|OF 1|EXITOSO
3492000048803362635|OF 1|EXITOSO
3492000048803870284|OF 1|EXITOSO
3492000048804040334|OF 1|EXITOSO
3492000048804149205|OF 1|EXITOSO
3492000048804215217|OF 1|EXITOSO
3492000048804239832|OF 1|EXITOSO
3492000048804382717|OF 1|EXITOSO
3492000048804473624|OF 1|EXITOSO
3492000048804890005|OF 1|EXITOSO
3492000048805134586|OF 1|EXITOSO
3492000048805181599|OF 1|EXITOSO
3492000048805182793|OF 1|EXITOSO
3492000048805354334|OF 1|EXITOSO
3492000048805398242|OF 1|EXITOSO
3492000048805457056|OF 1|EXITOSO
3492000048805459415|OF 1|EXITOSO
3492000048805714096|OF 1|EXITOSO
3492000048805797769|OF 1|EXITOSO
3492000048805902564|OF 1|EXITOSO
3492000048805925095|OF 1|EXITOSO
3492000048806116402|OF 1|EXITOSO
3492000048806168615|OF 1|EXITOSO
3492000048806321339|OF 1|EXITOSO
3492000048806459318|OF 1|EXITOSO
3492000048807036596|OF 1|EXITOSO
3492000048807037160|OF 1|EXITOSO
3492000048807107052|OF 1|EXITOSO
3492000048807535312|OF 1|EXITOSO
3492000048807537573|OF 1|EXITOSO
3492000048807772660|OF 1|EXITOSO
3492000048807773916|OF 1|EXITOSO
3492000048807849123|OF 1|EXITOSO
3492000048807861504|OF 1|EXITOSO
3492000048807862658|OF 1|EXITOSO
3492000048807862814|OF 1|EXITOSO
3492000048807864405|OF 1|EXITOSO
3492000048807920711|OF 1|EXITOSO
3492000048807921025|OF 1|EXITOSO
3492000048807921653|OF 1|EXITOSO
3492000048807922244|OF 1|EXITOSO
3492000048807924525|OF 1|EXITOSO
3492000048808084615|OF 1|EXITOSO
3492000048808085552|OF 1|EXITOSO
3492000048808086010|OF 1|EXITOSO
3492000048808086924|OF 1|EXITOSO
3492000048808427395|OF 1|EXITOSO
3492000048808428159|OF 1|EXITOSO
3492000048808428931|OF 1|EXITOSO
3492000048808430187|OF 1|EXITOSO
3492000048808430897|OF 1|EXITOSO
3492000048808620382|OF 1|EXITOSO
3492000048808621099|OF 1|EXITOSO
3492000048808622148|OF 1|EXITOSO
3492000048808623467|OF 1|EXITOSO
3492000048808878244|OF 1|EXITOSO
3492000048808881696|OF 1|EXITOSO
3492000048809015420|OF 1|EXITOSO
3492000048809017020|OF 1|EXITOSO
3492000048809018802|OF 1|EXITOSO
3492000048809213308|OF 1|EXITOSO
3492000048809215682|OF 1|EXITOSO
3492000048809216507|OF 1|EXITOSO
3492000048809217052|OF 1|EXITOSO
3492000048809642999|OF 1|EXITOSO
3492000048809643906|OF 1|EXITOSO
3492000048809644538|OF 1|EXITOSO
3492000048809645432|OF 1|EXITOSO
3492000048809646428|OF 1|EXITOSO
3492000048810231161|OF 1|EXITOSO
3492000048810232327|OF 1|EXITOSO
3492000048810233640|OF 1|EXITOSO
